"20007,""35,955"",""7,747"",21.5,""31,700"",""6,430"",20.3,""6,469"",""2,444"",37.8,""3,978"",""1,163"",29.2"
"19998,""34,632"",""7,876"",22.7,""30,872"",""6,702"",21.7,""6,527"",""2,642"",40.5,""3,481"",""1,068"",30.7"
"1998,""31,515"",""8,070"",25.6,""28,055"",""6,814"",24.3,""6,074"",""2,837"",46.7,""3,218"",""1,097"",34.1"
"1997,""30,637"",""8,308"",27.1,""27,467"",""7,198"",26.2,""5,718"",""2,911"",50.9,""2,976"",""1,017"",34.2"
"1996,""29,614"",""8,697"",29.4,""26,340"",""7,515"",28.5,""5,641"",""3,020"",53.5,""2,985"",""1,066"",35.7"
"19959,""28,344"",""8,574"",30.3,""25,165"",""7,341"",29.2,""5,785"",""3,053"",52.8,""2,947"",""1,092"",37.0"
"199410,""27,442"",""8,416"",30.7,""24,390"",""7,357"",30.2,""5,328"",""2,920"",54.8,""2,798"",926,33.1"
"199311,""26,559"",""8,126"",30.6,""23,439"",""6,876"",29.3,""5,333"",""2,837"",53.2,""2,717"",972,35.8"
"199212,""25,646"",""7,592"",29.6,""22,695"",""6,455"",28.4,""4,806"",""2,474"",51.5,""2,577"",881,34.2"
"199113,""22,070"",""6,339"",28.7,""19,658"",""5,541"",28.2,""4,326"",""2,282"",52.7,""2,146"",667,31.1"
"1990,""21,405"",""6,006"",28.1,""18,912"",""5,091"",26.9,""3,993"",""2,115"",53.0,""2,254"",774,34.3"
"1989,""20,746"",""5,430"",26.2,""18,488"",""4,659"",25.2,""3,763"",""1,902"",50.6,""2,045"",634,31.0"
"198814,""20,064"",""5,357"",26.7,""18,102"",""4,700"",26.0,""3,734"",""2,052"",55.0,""1,864"",597,32.0"
"198714,""19,395"",""5,422"",28.0,""17,342"",""4,761"",27.5,""3,678"",""2,045"",55.6,""1,933"",598,31.0"
"1986,""18,758"",""5,117"",27.3,""16,880"",""4,469"",26.5,""3,631"",""1,921"",52.9,""1,685"",553,32.8"
"198515,""18,075"",""5,236"",29.0,""16,276"",""4,605"",28.3,""3,561"",""1,983"",55.7,""1,602"",532,33.2"
"198416,""16,916"",""4,806"",28.4,""15,293"",""4,192"",27.4,""3,139"",""1,764"",56.2,""1,481"",545,36.8"
"1983,""16,544"",""4,633"",28.0,""15,075"",""4,113"",27.3,""3,032"",""1,670"",55.1,""1,364"",457,33.5"
"1982,""14,385"",""4,301"",29.9,""13,242"",""3,865"",29.2,""2,664"",""1,601"",60.1,""1,018"",358,35.1"
"198117,""14,021"",""3,713"",26.5,""12,922"",""3,349"",25.9,""2,622"",""1,465"",55.9,""1,005"",313,31.1"
"1980,""13,600"",""3,491"",25.7,""12,547"",""3,143"",25.1,""2,421"",""1,319"",54.5,970,312,32.2"
"197918,""13,371"",""2,921"",21.8,""12,291"",""2,599"",21.1,""2,058"",""1,053"",51.2,991,286,28.8"
"1978,""12,079"",""2,607"",21.6,""11,193"",""2,343"",20.9,""1,817"",""1,024"",56.4,886,264,29.8"
"1977,""12,046"",""2,700"",22.4,""11,249"",""2,463"",21.9,""1,901"",""1,077"",56.7,797,237,29.8"
"1976,""11,269"",""2,783"",24.7,""10,552"",""2,516"",23.8,""1,766"",""1,000"",56.6,716,266,37.2"
"1975,""11,117"",""2,991"",26.9,""10,472"",""2,755"",26.3,""1,842"",""1,053"",57.2,645,236,36.6"
"197419,""11,201"",""2,575"",23.0,""10,584"",""2,374"",22.4,""1,723"",915,53.1,617,201,32.6"
"1973,""10,795"",""2,366"",21.9,""10,269"",""2,209"",21.5,""1,534"",881,57.4,526,157,29.9"
"197220,""10,588"",""2,414"",22.8,""10,099"",""2,252"",22.3,""1,370"",733,53.5,488,162,33.2"
"N Not available.,,,,,,,,,,,,"
"1 Implementation of 2020 Census-based population controls.,,,,,,,,,,,,"
"2 Estimates reflect the implementation of an updated processing system and should be used to make comparisons to 2018 and subsequent years.,,,,,,,,,,,,"
"3 The 2014 CPS ASEC included redesigned questions for income and health insurance coverage. All of the approximately 98,000 addresses were eligible to receive the redesigned set of health insurance coverage questions. The redesigned income questions were implemented to a subsample of the 98,000 addresses using a probability split panel design. Approximately 68,000 addresses were eligible to receive a set of income questions similar to those used in the 2013 CPS ASEC, and the remaining 30,000 addresses were eligible to receive the redesigned income questions. The source of these 2013 estimates is the portion of the CPS ASEC sample that received the redesigned income questions, approximately 30,000 addresses.,,,,,,,,,,,,"
"4 The source of these 2013 estimates is the portion of the CPS ASEC sample that received the income questions consistent with the 2013 CPS ASEC, approximately 68,000 addresses.,,,,,,,,,,,,"
"5 Implementation of 2010 Census-based population controls.,,,,,,,,,,,,"
"6 Data have been revised to reflect a correction to the weights in the 2005 CPS ASEC.,,,,,,,,,,,,"
"7 Implementation of a 28,000-household sample expansion.,,,,,,,,,,,,"
"8 Implementation of 2000 Census-based population controls.,,,,,,,,,,,,"
"9 Full implementation of 1990 Census-based sample design and metropolitan definitions, 7,000-household sample reduction, and revised editing of responses on race.,,,,,,,,,,,,"
"10 Introduction of 1990 Census-based sample design.,,,,,,,,,,,,"
"11 Data collection method changed from paper and pencil to computer-assisted interviewing. In addition, the 1994 CPS ASEC was revised to allow for the coding of different income amounts on selected questionnaire items. Limits either increased or decreased in the following categories: earnings limits increased to $999,999; Social Security limits increased to $49,999; Supplemental Security Income and public assistance limits increased to $24,999; veterans' benefits limits increased to $99,999; child support and alimony limits decreased to $49,999.,,,,,,,,,,,,"
"12 Implementation of 1990 Census-based population controls.,,,,,,,,,,,,"
"13 Estimates are revised to correct for nine omitted weights from the original 1992 CPS ASEC. More information is available in ""Money Income of Households, Families, and Persons in the United States: 1992,"" P60-184.,,,,,,,,,,,,"
"14 Estimates reflect the implementation of a new CPS ASEC processing system and are also revised to reflect corrections to the files after publication of the 1988 advance report ""Money Income and Poverty Status in the United States: 1988,"" P60-166.,,,,,,,,,,,,"
"15 Full implementation of 1980 Census-based sample design.,,,,,,,,,,,,"
"16 Implementation of Hispanic population weighting controls and introduction of 1980 Census-based sample design.,,,,,,,,,,,,"
"17 Implemented three technical changes to the poverty definition. More information is available in ""Characteristics of the Population Below the Poverty Level: 1980,"" P60-133.,,,,,,,,,,,,"
"18 Implementation of 1980 Census-based population controls. Questionnaire expanded to show 27 possible values from 51 possible sources of income.,,,,,,,,,,,,"
"19 Implementation of a new CPS ASEC processing system. Questionnaire expanded to ask 11 income questions.,,,,,,,,,,,,"
"20 Full implementation of 1970 Census-based sample design.,,,,,,,,,,,,"
"21 Introduction of 1970 Census-based sample design and population controls.,,,,,,,,,,,,"
"22 Implementation of a new CPS ASEC processing system.,,,,,,,,,,,,"
"23 Beginning with the 2003 CPS ASEC, respondents were allowed to choose one or more races. White alone refers to people who reported White and did not report any other race category. The use of this single-race population does not imply that it is the preferred method of presenting or analyzing the data. The Census Bureau uses a variety of approaches.,,,,,,,,,,,,"
"24 For the year 2001 and earlier, the CPS ASEC allowed respondents to report only one race group.,,,,,,,,,,,,"
"25 Black alone refers to people who reported Black and did not report any other race category.,,,,,,,,,,,,"
"26 Asian alone refers to people who reported Asian and did not report any other race category.,,,,,,,,,,,,"
"27 American Indian and Alaska Native alone refers to people who reported American Indian and Alaska Native and did not report any other race category.,,,,,,,,,,,,"
"28 Because Hispanics may be any race, data in this report for Hispanics overlap with data for racial groups. Of those who reported only one race, being Hispanic was reported by 16.6 percent of White householders, 5.6 percent of Black householders, 2.9 percent of Asian householders, and 29.7 percent of American Indian and Alaska Native householders. Data users should exercise caution when interpreting aggregate results for the Hispanic population and for race groups because these populations consist of many distinct groups that differ in socioeconomic characteristics, culture, and recency of immigration. Data were first collected for Hispanics in 1972.,,,,,,,,,,,,"
"Note: Before 1979, unrelated subfamilies were included in all families. Beginning in 1979, unrelated subfamilies are excluded from all families. An unrelated subfamily is defined as a married couple family with or without children or a single parent with one or more own, never-married children under the age of 18 living in a household and not related by birth, marriage, or adoption to the householder.,,,,,,,,,,,,"
"Source: U.S. Census Bureau, Current Population Survey, 1960 to 2022 Annual Social and Economic Supplements (CPS ASEC).,,,,,,,,,,,,"
